# X,Y,LOS_disp
115.494720459	-8.34363651276	-0.00256106908502	0.00120754775841	-0.000226477650075	115.494720465	-8.34341003511
115.4948349	-8.34363651276	-0.00124078333957	0.00132077734483	-0.000226474549504	115.494834906	-8.34341003821
115.495056152	-8.34363651276	-0.00269891971945	0.00153968815975	-0.000226468648127	115.495056158	-8.34341004411
115.496459961	-8.34363651276	0.0031637431682	0.00292863825093	-0.000226434063082	115.496459966	-8.34341007869
115.496574402	-8.34363651276	0.00390736069983	0.00304186790049	-0.000226431461336	115.496574407	-8.3434100813
115.496757507	-8.34363651276	0.00489886270116	0.00322303531985	-0.000226427366806	115.496757512	-8.34341008539
115.497894287	-8.34363651276	0.00701570023837	0.00434778284018	-0.000226403826442	115.497894291	-8.34341010893
115.497962952	-8.34363651276	0.00789830530839	0.0044157207661	-0.000226402508246	115.497962956	-8.34341011025
115.49798584	-8.34363651276	0.00841501610108	0.00443836642304	-0.000226402071471	115.497985844	-8.34341011069
115.49822998	-8.34363651276	0.00952128776317	0.00467992307593	-0.000226397494227	115.498229985	-8.34341011526
115.498580933	-8.34363651276	0.00968883082363	0.00502716067851	-0.000226391176103	115.498580937	-8.34341012158
115.506439209	-8.34363651276	0.12262815267	0.0128022615774	-0.000226330529129	115.506439208	-8.34341018223
115.494270325	-8.34363555908	-0.00488727633822	0.000762177941127	-0.000225536489726	115.494270331	-8.34341002259
115.494728088	-8.34363555908	-0.00304207679982	0.00121509598044	-0.000225523768029	115.494728094	-8.34341003532
115.49521637	-8.34363555908	-0.00199953116317	0.00169820943757	-0.000225510776971	115.495216375	-8.34341004831
115.495445251	-8.34363555908	0.000500081293165	0.00192466846583	-0.000225504893069	115.495445257	-8.34341005419
115.49546814	-8.34363555908	-0.00157068075552	0.00194731470012	-0.000225504311899	115.495468145	-8.34341005477
115.495559692	-8.34363555908	-0.000538403720132	0.0020378984974	-0.000225502000343	115.495559698	-8.34341005708
115.496437073	-8.34363555908	0.00309876731301	0.00290599215814	-0.000225480913049	115.496437078	-8.34341007817
115.496612549	-8.34363555908	0.00325211230747	0.00307961101211	-0.000225476927064	115.496612554	-8.34341008216
115.497642517	-8.34363555908	0.00625785170405	0.00409867775506	-0.000225455086594	115.497642522	-8.343410104
115.497901917	-8.34363555908	0.00694395765785	0.0043553315955	-0.000225450005074	115.497901921	-8.34341010908
115.497940063	-8.34363555908	0.008658247087	0.00439307477187	-0.000225449272012	115.497940068	-8.34341010981
115.497970581	-8.34363555908	0.00793703650321	0.00442326934648	-0.000225448688189	115.497970585	-8.3434101104
115.498023987	-8.34363555908	0.00780139439147	0.00447610976985	-0.000225447672112	115.498023991	-8.34341011141
